Q1_intent,Q2_engine_start,Q2b_running_issue,Q3_sound,Q3b_electrical,Q4_noise_detail,Q7_overheat_detail,Q8_smoke_color,Q_brake_detail,Q_gear_detail,Q6_smells,Q5_lights,Q9_recent,recent_rain,parked_overnight,last_fueled,vehicle_make,fuel_type,service_type,source
WONT_START,CRANKS_NO_START,NOT_ASKED,NORMAL_CRANKING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,FUEL_SMELL,"[""CHECK_ENGINE""]","[""HARD_START""]",NONE,OUTDOOR,TODAY_USUAL,Mitsubishi,DIESEL,IGNITION_SYSTEM,synthetic_template
WEIRD_BEHAVIOR,CRANKS_NO_START,NOT_ASKED,NORMAL_CRANKING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""CHECK_ENGINE""]","[""LOSS_OF_POWER""]",NONE,OUTDOOR,WITHIN_WEEK,Toyota,DIESEL,IGNITION_SYSTEM,synthetic_template
WONT_START,CRANKS_NO_START,NOT_ASKED,NORMAL_CRANKING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""CHECK_ENGINE""]","[""LOSS_OF_POWER""]",NONE,OUTDOOR,WITHIN_WEEK,Honda,HYBRID,IGNITION_SYSTEM,synthetic_template
WONT_START,STARTS_BUT_ISSUE,STALLING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE""]","[""HARD_START""]",NONE,INDOOR,WITHIN_WEEK,Toyota,PETROL,IGNITION_SYSTEM,synthetic_template
ENGINE_PROBLEM,NO_CRANK,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,FUEL_SMELL,"[""CHECK_ENGINE""]","[""LOSS_OF_POWER"", ""UNUSUAL_NOISE""]",MONSOON,INDOOR,WITHIN_WEEK,Toyota,PETROL,IGNITION_SYSTEM,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,WITH_AC,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE"", ""TEMPERATURE""]","[""OVERHEATING_BEFORE""]",NONE,OUTDOOR,TODAY_USUAL,Honda,HYBRID,RADIATOR_FAN_ISSUE,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE"", ""TEMPERATURE"", ""NONE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",NONE,OUTDOOR,TODAY_NEW_STATION,Mitsubishi,DIESEL,RADIATOR_FAN_ISSUE,synthetic_template
WEIRD_BEHAVIOR,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE"", ""TEMPERATURE"", ""NONE""]","[""OVERHEATING_BEFORE""]",NONE,OUTDOOR,WITHIN_WEEK,Mazda,DIESEL,RADIATOR_FAN_ISSUE,synthetic_template
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE"", ""NONE""]","[""OVERHEATING_BEFORE""]",NONE,OUTDOOR,TODAY_USUAL,Kia,PETROL,RADIATOR_FAN_ISSUE,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE""]","[""OVERHEATING_BEFORE""]",NONE,OUTDOOR,OVER_WEEK,Toyota,PETROL,RADIATOR_FAN_ISSUE,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE"", ""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",NONE,OUTDOOR,TODAY_USUAL,Suzuki,PETROL,RADIATOR_FAN_ISSUE,synthetic_template
WEIRD_BEHAVIOR,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,ALWAYS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""NO_SIGNS""]",NONE,OUTDOOR,TODAY_USUAL,Honda,HYBRID,RADIATOR_FAN_ISSUE,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,WITH_AC,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""OVERHEATING_BEFORE""]",YESTERDAY,OUTDOOR,WITHIN_WEEK,Suzuki,PETROL,RADIATOR_FAN_ISSUE,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,ALWAYS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",NONE,OUTDOOR,WITHIN_WEEK,Toyota,HYBRID,RADIATOR_FAN_ISSUE,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,WITH_AC,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""TEMPERATURE"", ""NONE""]","[""NO_SIGNS""]",MONSOON,OUTDOOR,WITHIN_WEEK,Suzuki,PETROL,RADIATOR_FAN_ISSUE,synthetic_template
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,WITH_AC,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE"", ""NONE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",NONE,OUTDOOR,WITHIN_WEEK,Suzuki,PETROL,RADIATOR_FAN_ISSUE,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""NO_SIGNS""]",NONE,INDOOR,TODAY_USUAL,Kia,PETROL,RADIATOR_FAN_ISSUE,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,WITH_AC,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE"", ""TEMPERATURE""]","[""OVERHEATING_BEFORE""]",NONE,OUTDOOR,OVER_WEEK,Mahindra,DIESEL,RADIATOR_FAN_ISSUE,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE"", ""TEMPERATURE"", ""NONE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",YESTERDAY,INDOOR,TODAY_USUAL,Toyota,PETROL,RADIATOR_FAN_ISSUE,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,ALWAYS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE""]",WITHIN_3_DAYS,OUTDOOR,TODAY_USUAL,Mazda,PETROL,RADIATOR_FAN_ISSUE,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,ALWAYS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",YESTERDAY,INDOOR,TODAY_USUAL,Toyota,DIESEL,RADIATOR_FAN_ISSUE,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,WITH_AC,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""NO_SIGNS""]",NONE,OUTDOOR,TODAY_USUAL,Toyota,DIESEL,RADIATOR_FAN_ISSUE,synthetic_template
WONT_START,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,WITH_AC,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""NO_SIGNS""]",NONE,OUTDOOR,TODAY_NEW_STATION,Nissan,DIESEL,RADIATOR_FAN_ISSUE,synthetic_template
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,ALWAYS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE""]",YESTERDAY,OUTDOOR,TODAY_USUAL,Nissan,PETROL,RADIATOR_FAN_ISSUE,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE"", ""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",NONE,OUTDOOR,TODAY_USUAL,Mitsubishi,PETROL,RADIATOR_FAN_ISSUE,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,NO_POWER,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE"", ""TEMPERATURE""]","[""SMELL_BEFORE"", ""NO_SIGNS""]",NONE,INDOOR,TODAY_USUAL,Nissan,PETROL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,ALWAYS,NOT_ASKED,NOT_ASKED,NOT_ASKED,SWEET,"[""TEMPERATURE""]","[""SMELL_BEFORE""]",YESTERDAY,OUTDOOR,OVER_WEEK,Toyota,PETROL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,WITH_AC,NOT_ASKED,NOT_ASKED,NOT_ASKED,SWEET,"[""TEMPERATURE""]","[""NO_SIGNS""]",YESTERDAY,INDOOR,TODAY_USUAL,Toyota,PETROL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,ALWAYS,NOT_ASKED,NOT_ASKED,NOT_ASKED,SWEET,"[""TEMPERATURE""]","[""SMELL_BEFORE""]",NONE,OUTDOOR,TODAY_NEW_STATION,Hyundai,PETROL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,HILL_CLIMB,NOT_ASKED,NOT_ASKED,NOT_ASKED,SWEET,"[""CHECK_ENGINE""]","[""SMELL_BEFORE"", ""NO_SIGNS""]",NONE,OUTDOOR,OVER_WEEK,Kia,PETROL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,SMOKE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WHITE,NOT_ASKED,NOT_ASKED,SWEET,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""SMELL_BEFORE"", ""NO_SIGNS""]",NONE,INDOOR,WITHIN_WEEK,Suzuki,PETROL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,SMOKE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WHITE,NOT_ASKED,NOT_ASKED,SWEET,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""SMELL_BEFORE"", ""NO_SIGNS""]",NONE,INDOOR,TODAY_USUAL,Mitsubishi,DIESEL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,HILL_CLIMB,NOT_ASKED,NOT_ASKED,NOT_ASKED,SWEET,"[""TEMPERATURE""]","[""NO_SIGNS""]",WITHIN_3_DAYS,OUTDOOR,TODAY_USUAL,Honda,PETROL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""CHECK_ENGINE"", ""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",NONE,OUTDOOR,WITHIN_WEEK,Mazda,PETROL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,ALWAYS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE""]",NONE,OUTDOOR,WITHIN_WEEK,Toyota,DIESEL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,HILL_CLIMB,NOT_ASKED,NOT_ASKED,NOT_ASKED,SWEET,"[""TEMPERATURE""]","[""NO_SIGNS""]",MONSOON,OUTDOOR,TODAY_NEW_STATION,Honda,HYBRID,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,HILL_CLIMB,NOT_ASKED,NOT_ASKED,NOT_ASKED,SWEET,"[""TEMPERATURE""]","[""NO_SIGNS""]",YESTERDAY,OUTDOOR,WITHIN_WEEK,Toyota,HYBRID,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,WITH_AC,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""NO_SIGNS""]",NONE,OUTDOOR,WITHIN_WEEK,Toyota,PETROL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",MONSOON,OUTDOOR,WITHIN_WEEK,Suzuki,PETROL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,ALWAYS,NOT_ASKED,NOT_ASKED,NOT_ASKED,SWEET,"[""NONE""]","[""OVERHEATING_BEFORE"", ""SMELL_BEFORE""]",NONE,OUTDOOR,OVER_WEEK,Toyota,HYBRID,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""CHECK_ENGINE"", ""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",YESTERDAY,OUTDOOR,WITHIN_WEEK,Toyota,PETROL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",YESTERDAY,OUTDOOR,OVER_WEEK,Mahindra,DIESEL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""CHECK_ENGINE"", ""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",YESTERDAY,OUTDOOR,TODAY_USUAL,Toyota,HYBRID,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",NONE,INDOOR,WITHIN_WEEK,Toyota,HYBRID,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE"", ""TEMPERATURE""]","[""SMELL_BEFORE""]",NONE,OUTDOOR,WITHIN_WEEK,Toyota,DIESEL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,SMOKE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WHITE,NOT_ASKED,NOT_ASKED,SWEET,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""SMELL_BEFORE"", ""NO_SIGNS""]",NONE,OUTDOOR,TODAY_USUAL,Honda,HYBRID,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,SMOKE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WHITE,NOT_ASKED,NOT_ASKED,SWEET,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""SMELL_BEFORE"", ""NO_SIGNS""]",NONE,INDOOR,WITHIN_WEEK,Toyota,HYBRID,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,SMOKE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WHITE,NOT_ASKED,NOT_ASKED,SWEET,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""SMELL_BEFORE"", ""NO_SIGNS""]",YESTERDAY,OUTDOOR,WITHIN_WEEK,Kia,PETROL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,HILL_CLIMB,NOT_ASKED,NOT_ASKED,NOT_ASKED,SWEET,"[""TEMPERATURE""]","[""NO_SIGNS""]",MONSOON,INDOOR,WITHIN_WEEK,Mitsubishi,DIESEL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""CHECK_ENGINE"", ""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",NONE,INDOOR,TODAY_USUAL,Mitsubishi,PETROL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE"", ""TEMPERATURE""]","[""SMELL_BEFORE""]",NONE,INDOOR,WITHIN_WEEK,Suzuki,PETROL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,ALWAYS,NOT_ASKED,NOT_ASKED,NOT_ASKED,SWEET,"[""NONE""]","[""OVERHEATING_BEFORE"", ""SMELL_BEFORE""]",NONE,OUTDOOR,TODAY_USUAL,Mitsubishi,DIESEL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""CHECK_ENGINE"", ""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",WITHIN_3_DAYS,INDOOR,WITHIN_WEEK,Toyota,DIESEL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,ALWAYS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""NO_SIGNS""]",NONE,OUTDOOR,WITHIN_WEEK,Toyota,PETROL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",WITHIN_3_DAYS,OUTDOOR,WITHIN_WEEK,Honda,HYBRID,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,WITH_AC,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""NO_SIGNS""]",NONE,INDOOR,OVER_WEEK,Mitsubishi,DIESEL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,WITH_AC,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""NO_SIGNS""]",NONE,INDOOR,WITHIN_WEEK,Mitsubishi,DIESEL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,ALWAYS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""NO_SIGNS""]",YESTERDAY,INDOOR,WITHIN_WEEK,Toyota,PETROL,RADIATOR_HOSE_LEAK,synthetic_template
ENGINE_PROBLEM,NO_CRANK,NOT_ASKED,NOT_ASKED,SOME_LIGHTS_ON,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""CHECK_ENGINE"", ""OIL""]","[""LOSS_OF_POWER"", ""UNUSUAL_NOISE""]",NONE,INDOOR,WITHIN_WEEK,Hyundai,PETROL,SEVERE_MECHANICAL_TOW,synthetic_template
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,SOME_LIGHTS_ON,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY"", ""CHECK_ENGINE"", ""TEMPERATURE""]","[""LOSS_OF_POWER"", ""OVERHEATING_BEFORE""]",NONE,OUTDOOR,OVER_WEEK,Toyota,PETROL,SEVERE_MECHANICAL_TOW,synthetic_template
WONT_START,CRANKS_NO_START,NOT_ASKED,WHIRRING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""CHECK_ENGINE"", ""OIL"", ""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""UNUSUAL_NOISE""]",WITHIN_3_DAYS,OUTDOOR,WITHIN_WEEK,Mitsubishi,PETROL,SEVERE_MECHANICAL_TOW,synthetic_template
WEIRD_BEHAVIOR,NO_CRANK,NOT_ASKED,NOT_ASKED,SOME_LIGHTS_ON,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""CHECK_ENGINE""]","[""LOSS_OF_POWER"", ""UNUSUAL_NOISE""]",MONSOON,OUTDOOR,WITHIN_WEEK,Suzuki,PETROL,SEVERE_MECHANICAL_TOW,synthetic_template
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""CHECK_ENGINE"", ""OIL""]","[""UNUSUAL_NOISE"", ""SMELL_BEFORE""]",NONE,OUTDOOR,OVER_WEEK,Mazda,DIESEL,SEVERE_MECHANICAL_TOW,synthetic_template
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,SOME_LIGHTS_ON,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""CHECK_ENGINE"", ""OIL""]","[""OVERHEATING_BEFORE"", ""SMELL_BEFORE""]",NONE,OUTDOOR,WITHIN_WEEK,Mitsubishi,DIESEL,SEVERE_MECHANICAL_TOW,synthetic_template
WEIRD_BEHAVIOR,NO_CRANK,NOT_ASKED,NOT_ASKED,SOME_LIGHTS_ON,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""CHECK_ENGINE""]","[""LOSS_OF_POWER"", ""UNUSUAL_NOISE""]",WITHIN_3_DAYS,INDOOR,WITHIN_WEEK,Toyota,DIESEL,SEVERE_MECHANICAL_TOW,synthetic_template
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,SOME_LIGHTS_ON,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY"", ""CHECK_ENGINE"", ""TEMPERATURE""]","[""LOSS_OF_POWER"", ""OVERHEATING_BEFORE""]",NONE,OUTDOOR,TODAY_USUAL,Mazda,PETROL,SEVERE_MECHANICAL_TOW,synthetic_template
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""CHECK_ENGINE"", ""OIL""]","[""UNUSUAL_NOISE"", ""SMELL_BEFORE""]",NONE,OUTDOOR,WITHIN_WEEK,Nissan,PETROL,SEVERE_MECHANICAL_TOW,synthetic_template
